transaction_id,transaction_item_id,request_type,request_method,suggestion_offered,suggestion_accepted,extracted_phrase,nlp_confidence,nlp_model_version,processing_timestamp,raw_nlp_output,extracted_entities,created_at
86,258,unbranded,indirect,False,False,situation,0.78,gpt-4-turbo,2025-01-08 04:14:30,{'raw': 'Book tree seat five any paper.'},{'entity': 'good'},2025-04-14 14:40:20
87,259,unsure,indirect,False,True,person,0.98,gpt-4-turbo,2025-02-23 22:50:32,{'raw': 'Myself head movement run sit ok high.'},{'entity': 'see'},2025-05-30 06:41:05
87,260,unbranded,pointing,False,True,despite,0.86,gpt-4-turbo,2025-03-11 09:17:31,{'raw': 'Financial also age difficult director moment.'},{'entity': 'herself'},2025-05-28 10:32:51
88,262,unsure,verbal,True,False,eight,0.62,gpt-4-turbo,2025-03-17 20:39:03,{'raw': 'Couple tax far last officer.'},{'entity': 'serious'},2025-04-10 08:44:35
89,265,branded,pointing,True,False,central,0.68,gpt-4-turbo,2025-03-13 17:50:21,{'raw': 'Democrat air accept toward.'},{'entity': 'poor'},2025-05-20 09:16:32
89,266,unsure,indirect,True,True,law,0.84,gpt-4-turbo,2025-01-15 00:34:00,{'raw': 'Street establish car nature.'},{'entity': 'management'},2025-02-17 00:48:37
89,267,unsure,pointing,True,True,reflect,0.81,gpt-4-turbo,2025-04-02 08:14:49,{'raw': 'American control agency as.'},{'entity': 'because'},2025-05-10 04:27:12
90,268,unsure,pointing,False,False,among,0.89,gpt-4-turbo,2025-06-15 01:06:04,{'raw': 'Agree difficult anyone Democrat eat if within.'},{'entity': 'suggest'},2025-05-28 12:49:01
90,269,branded,verbal,True,False,police,0.92,gpt-4-turbo,2025-02-16 15:22:21,{'raw': 'Institution its scientist security make.'},{'entity': 'house'},2025-04-20 20:31:26
90,270,unsure,indirect,True,False,or,1.0,gpt-4-turbo,2025-05-12 00:19:48,{'raw': 'Industry left manage difficult bad compare.'},{'entity': 'my'},2025-01-30 03:43:57
91,272,branded,verbal,False,True,media,0.63,gpt-4-turbo,2025-04-06 02:35:28,{'raw': 'Member team note remain success early.'},{'entity': 'else'},2025-02-07 19:00:07
92,275,unbranded,verbal,True,False,least,0.72,gpt-4-turbo,2025-03-28 15:16:09,{'raw': 'Place top example especially spring institution brother.'},{'entity': 'perform'},2025-01-17 05:32:52
93,277,unbranded,pointing,False,False,drop,0.69,gpt-4-turbo,2025-02-16 11:11:59,{'raw': 'Rock part girl occur.'},{'entity': 'some'},2025-04-02 02:56:32
93,278,unbranded,indirect,False,False,my,0.82,gpt-4-turbo,2025-02-21 19:20:18,{'raw': 'Magazine growth though easy smile.'},{'entity': 'especially'},2025-05-01 16:47:07
94,280,branded,indirect,False,False,answer,0.84,gpt-4-turbo,2025-03-27 16:11:50,{'raw': 'Series enter start scientist series.'},{'entity': 'same'},2025-01-10 10:58:10
94,282,branded,indirect,True,True,visit,0.61,gpt-4-turbo,2025-01-11 20:03:11,{'raw': 'Film blood way commercial serve run.'},{'entity': 'thus'},2025-05-10 08:49:15
95,283,unsure,pointing,False,True,each,0.77,gpt-4-turbo,2025-01-22 09:54:20,{'raw': 'Mouth community if particular difficult history.'},{'entity': 'late'},2025-01-13 02:35:43
95,285,unbranded,indirect,False,False,never,0.85,gpt-4-turbo,2025-04-16 13:08:24,{'raw': 'Manage speak attack here according for line.'},{'entity': 'individual'},2025-02-28 02:11:58
96,288,branded,pointing,False,True,interview,0.94,gpt-4-turbo,2025-02-11 15:00:58,{'raw': 'Close evidence tree fight wonder man would.'},{'entity': 'skill'},2025-06-14 14:52:39
97,289,unsure,indirect,False,True,maintain,0.85,gpt-4-turbo,2025-06-03 05:27:34,{'raw': 'Book care matter case.'},{'entity': 'then'},2025-05-04 17:36:00
98,292,branded,verbal,True,False,than,0.8,gpt-4-turbo,2025-04-14 17:10:48,{'raw': 'Skill response know type beautiful.'},{'entity': 'ability'},2025-03-04 05:15:34
98,294,unsure,indirect,True,True,throw,0.62,gpt-4-turbo,2025-03-30 22:32:07,{'raw': 'Teacher girl financial market production mind officer despite.'},{'entity': 'pass'},2025-01-02 23:23:49
99,295,branded,pointing,False,False,safe,0.8,gpt-4-turbo,2025-04-25 09:19:53,{'raw': 'Create writer inside he market wonder bring.'},{'entity': 'campaign'},2025-04-16 20:28:18
99,297,branded,verbal,False,True,explain,0.68,gpt-4-turbo,2025-04-12 00:35:35,{'raw': 'Science wonder few beat rock.'},{'entity': 'particularly'},2025-02-13 10:01:02
100,299,branded,verbal,True,True,month,0.85,gpt-4-turbo,2025-05-02 14:43:53,{'raw': 'Specific should computer instead.'},{'entity': 'main'},2025-06-15 00:16:36
100,300,unsure,pointing,False,False,senior,0.92,gpt-4-turbo,2025-05-16 11:17:41,{'raw': 'Why opportunity suddenly hold east.'},{'entity': 'hour'},2025-05-08 09:34:34
101,302,unsure,indirect,True,False,those,0.95,gpt-4-turbo,2025-01-01 17:54:58,{'raw': 'From use civil other discussion tough father drop.'},{'entity': 'policy'},2025-01-17 01:27:49
101,303,branded,pointing,True,True,Democrat,0.73,gpt-4-turbo,2025-05-20 04:30:41,{'raw': 'Drop term us story half.'},{'entity': 'baby'},2025-02-05 21:21:03
102,306,branded,verbal,False,False,store,0.86,gpt-4-turbo,2025-03-29 03:16:00,{'raw': 'Star course let put.'},{'entity': 'here'},2025-03-25 08:13:12
103,307,branded,indirect,False,False,hear,0.99,gpt-4-turbo,2025-02-01 21:24:10,{'raw': 'Inside peace anyone.'},{'entity': 'include'},2025-06-10 11:46:25
103,309,branded,verbal,False,False,moment,0.82,gpt-4-turbo,2025-02-08 12:32:57,{'raw': 'Plant task worker source site.'},{'entity': 'yeah'},2025-02-18 08:20:47
104,311,branded,indirect,False,False,it,0.67,gpt-4-turbo,2025-04-08 08:15:22,{'raw': 'Pick travel century turn father energy.'},{'entity': 'special'},2025-04-04 13:34:47
105,315,unbranded,verbal,True,False,through,0.81,gpt-4-turbo,2025-02-17 05:48:23,{'raw': 'Use firm race discover during federal.'},{'entity': 'future'},2025-02-20 18:12:16
106,316,unbranded,indirect,False,False,become,0.73,gpt-4-turbo,2025-02-27 01:14:19,{'raw': 'Field question call action.'},{'entity': 'care'},2025-02-25 13:56:24
106,318,unsure,indirect,True,True,wear,0.78,gpt-4-turbo,2025-01-09 12:18:49,{'raw': 'Movement hot believe hair miss edge.'},{'entity': 'score'},2025-04-14 09:59:42
108,322,branded,pointing,True,True,quality,0.61,gpt-4-turbo,2025-03-02 12:06:40,{'raw': 'Foot tax any lose add grow decade.'},{'entity': 'scene'},2025-01-04 17:34:28
108,323,unbranded,pointing,True,True,cold,0.8,gpt-4-turbo,2025-01-17 10:39:17,{'raw': 'Leave east international realize since group contain.'},{'entity': 'easy'},2025-02-23 05:55:48
109,325,branded,verbal,True,True,receive,0.8,gpt-4-turbo,2025-03-26 08:31:26,{'raw': 'Happen task name.'},{'entity': 'light'},2025-01-04 20:11:44
109,326,unbranded,verbal,True,True,piece,0.78,gpt-4-turbo,2025-01-20 21:36:56,{'raw': 'Send within religious religious thought admit involve.'},{'entity': 'design'},2025-01-01 07:38:52
109,327,branded,verbal,True,False,east,0.72,gpt-4-turbo,2025-05-27 10:49:56,{'raw': 'First meet from represent statement expect.'},{'entity': 'social'},2025-03-07 00:20:55
111,331,branded,pointing,False,False,power,0.72,gpt-4-turbo,2025-01-23 13:36:33,{'raw': 'List arrive necessary measure.'},{'entity': 'three'},2025-02-23 03:31:00
111,332,unbranded,verbal,True,False,build,0.71,gpt-4-turbo,2025-05-14 06:44:55,{'raw': 'Mind run whom anything money all.'},{'entity': 'want'},2025-06-05 13:12:38
111,333,unbranded,indirect,False,False,agree,0.62,gpt-4-turbo,2025-03-29 07:28:44,{'raw': 'Able lose kitchen.'},{'entity': 'perform'},2025-02-17 21:18:18
112,334,branded,pointing,False,False,sort,0.67,gpt-4-turbo,2025-04-26 08:21:49,{'raw': 'Work write home standard but result manage.'},{'entity': 'billion'},2025-04-07 15:08:02
112,335,unbranded,verbal,False,True,look,0.65,gpt-4-turbo,2025-02-01 17:34:28,{'raw': 'Raise vote make plan institution fund.'},{'entity': 'small'},2025-06-02 09:52:02
112,336,unbranded,pointing,False,True,east,0.96,gpt-4-turbo,2025-05-15 16:19:29,{'raw': 'Choose easy ready after dinner new wife choice.'},{'entity': 'religious'},2025-04-27 01:43:07
113,337,unbranded,pointing,True,True,whether,0.83,gpt-4-turbo,2025-05-04 04:21:25,{'raw': 'Sell work sell something when thing agent leader.'},{'entity': 'race'},2025-01-26 23:31:34
113,339,unsure,pointing,False,False,from,0.88,gpt-4-turbo,2025-03-29 00:14:37,{'raw': 'Boy financial father five start.'},{'entity': 'yard'},2025-03-08 21:02:28
114,340,unsure,indirect,False,True,area,0.96,gpt-4-turbo,2025-02-17 18:20:00,{'raw': 'Today type court provide about.'},{'entity': 'inside'},2025-05-05 00:05:21
114,341,unbranded,verbal,False,True,fish,0.73,gpt-4-turbo,2025-05-22 06:18:16,{'raw': 'Treat cold lead approach because.'},{'entity': 'own'},2025-02-07 09:34:42
114,342,unsure,verbal,True,False,sort,0.94,gpt-4-turbo,2025-03-11 22:10:46,{'raw': 'Ahead child then energy suddenly ball much.'},{'entity': 'business'},2025-04-21 04:50:46
115,343,unsure,pointing,False,False,learn,0.83,gpt-4-turbo,2025-06-08 09:56:12,{'raw': 'Morning without together chance fine view.'},{'entity': 'join'},2025-05-12 08:35:11
115,344,unsure,pointing,True,False,little,0.75,gpt-4-turbo,2025-05-01 13:45:59,{'raw': 'Before according station dark order about live prevent.'},{'entity': 'collection'},2025-03-30 09:00:28
115,345,unsure,indirect,True,False,there,0.77,gpt-4-turbo,2025-06-13 10:07:36,{'raw': 'Where after a movement.'},{'entity': 'charge'},2025-02-09 19:29:39
116,347,branded,verbal,True,False,day,0.98,gpt-4-turbo,2025-04-23 23:13:56,{'raw': 'Put exactly politics still great follow.'},{'entity': 'theory'},2025-04-07 08:11:46
116,348,branded,indirect,False,True,believe,0.72,gpt-4-turbo,2025-04-02 18:22:24,{'raw': 'Six as make single rest.'},{'entity': 'investment'},2025-03-25 22:45:11
117,349,branded,pointing,False,True,can,0.73,gpt-4-turbo,2025-03-31 02:40:29,{'raw': 'Whose two dream which position woman response.'},{'entity': 'position'},2025-01-25 21:37:23
117,350,unbranded,pointing,True,False,specific,0.81,gpt-4-turbo,2025-04-17 15:06:19,{'raw': 'Choose push have instead live game carry.'},{'entity': 'ready'},2025-04-20 08:35:41
118,353,unbranded,pointing,False,False,turn,0.8,gpt-4-turbo,2025-04-01 14:57:04,{'raw': 'Doctor against blood.'},{'entity': 'do'},2025-06-01 14:11:36
119,357,unbranded,pointing,True,True,lose,0.89,gpt-4-turbo,2025-06-17 13:40:15,{'raw': 'Market usually person want agency.'},{'entity': 'involve'},2025-04-22 22:51:40
120,358,unbranded,verbal,False,False,usually,0.8,gpt-4-turbo,2025-01-23 22:01:08,{'raw': 'Become specific make instead no garden resource down.'},{'entity': 'point'},2025-01-16 02:42:11
120,359,unsure,pointing,False,True,rich,0.69,gpt-4-turbo,2025-01-13 03:30:33,{'raw': 'Anyone staff memory season.'},{'entity': 'garden'},2025-04-11 21:59:32
121,362,branded,pointing,True,False,mouth,0.61,gpt-4-turbo,2025-04-18 00:20:43,{'raw': 'Marriage gun exist party.'},{'entity': 'partner'},2025-03-31 16:43:58
121,363,unsure,verbal,False,False,especially,0.85,gpt-4-turbo,2025-04-10 04:26:41,{'raw': 'Work response all bag.'},{'entity': 'teacher'},2025-02-02 21:14:27
122,365,branded,verbal,False,False,easy,0.97,gpt-4-turbo,2025-05-11 02:19:10,{'raw': 'True study that position cup boy detail.'},{'entity': 'maintain'},2025-01-04 11:14:05
122,366,branded,indirect,True,True,law,0.64,gpt-4-turbo,2025-04-04 01:53:42,{'raw': 'Alone artist must tax.'},{'entity': 'major'},2025-05-01 11:48:08
123,368,unbranded,pointing,True,False,weight,0.92,gpt-4-turbo,2025-05-29 13:26:48,{'raw': 'Drop out shoulder feel idea.'},{'entity': 'land'},2025-02-02 14:34:57
123,369,unbranded,indirect,False,True,treatment,0.93,gpt-4-turbo,2025-01-02 04:16:18,{'raw': 'Light surface action always travel.'},{'entity': 'industry'},2025-06-04 20:48:53
124,370,branded,indirect,False,True,staff,0.63,gpt-4-turbo,2025-01-16 07:12:27,{'raw': 'Kid exactly business TV expect data someone.'},{'entity': 'great'},2025-03-30 22:11:59
124,372,unsure,verbal,True,False,fly,0.66,gpt-4-turbo,2025-01-14 07:05:48,{'raw': 'Amount somebody ask pretty.'},{'entity': 'any'},2025-05-14 20:45:23
125,373,unbranded,indirect,True,True,show,0.68,gpt-4-turbo,2025-03-12 21:30:10,{'raw': 'Letter particular up tax around help suddenly resource.'},{'entity': 'wall'},2025-04-17 12:41:23
125,374,branded,indirect,True,False,system,0.84,gpt-4-turbo,2025-03-20 14:04:48,{'raw': 'True fine every man claim appear tell ready.'},{'entity': 'table'},2025-04-11 17:06:38
126,376,unbranded,pointing,True,False,organization,0.91,gpt-4-turbo,2025-05-27 17:42:38,{'raw': 'Movement job relationship enter health seek person.'},{'entity': 'person'},2025-03-10 20:48:15
126,377,branded,pointing,True,False,pass,0.83,gpt-4-turbo,2025-04-17 00:53:39,{'raw': 'Speech able through serve anything democratic country Congress.'},{'entity': 'clearly'},2025-06-07 01:37:00
126,378,unsure,indirect,False,True,beyond,0.84,gpt-4-turbo,2025-04-02 22:28:11,{'raw': 'Soon game itself anyone.'},{'entity': 'medical'},2025-04-18 07:48:59
127,380,unbranded,pointing,True,True,green,0.84,gpt-4-turbo,2025-01-15 17:14:05,{'raw': 'Suddenly nature teach century floor picture any build.'},{'entity': 'candidate'},2025-04-24 15:26:01
128,382,unbranded,verbal,True,False,collection,0.76,gpt-4-turbo,2025-04-09 17:05:22,{'raw': 'Protect able happy condition.'},{'entity': 'appear'},2025-04-16 07:41:52
128,384,unsure,indirect,True,False,popular,0.95,gpt-4-turbo,2025-04-13 12:49:23,{'raw': 'Half avoid general expert dinner.'},{'entity': 'why'},2025-01-29 08:34:13
129,385,unsure,pointing,True,False,energy,0.81,gpt-4-turbo,2025-06-01 07:35:55,{'raw': 'Itself hour early standard let fine gas.'},{'entity': 'garden'},2025-03-21 18:17:06
129,386,branded,indirect,True,False,practice,0.62,gpt-4-turbo,2025-02-15 08:39:28,{'raw': 'Bill less card between lose sometimes central.'},{'entity': 'first'},2025-03-25 20:44:53
129,387,branded,pointing,True,True,involve,0.93,gpt-4-turbo,2025-06-15 09:08:52,{'raw': 'Force have something customer phone manager skill and.'},{'entity': 'true'},2025-04-28 05:17:39
130,388,unsure,pointing,False,False,throw,0.96,gpt-4-turbo,2025-03-24 03:39:52,{'raw': 'Hotel picture act magazine fund anyone available.'},{'entity': 'red'},2025-06-14 07:27:08
130,390,branded,indirect,True,True,condition,0.62,gpt-4-turbo,2025-01-11 15:18:58,{'raw': 'Benefit choose just involve material fall.'},{'entity': 'entire'},2025-01-25 12:23:01
131,391,unbranded,pointing,False,False,turn,0.8,gpt-4-turbo,2025-02-11 13:31:37,{'raw': 'Even argue institution executive campaign cut.'},{'entity': 'old'},2025-04-20 01:11:50
131,392,unsure,pointing,False,False,easy,0.75,gpt-4-turbo,2025-01-04 06:11:39,{'raw': 'Beyond always eat.'},{'entity': 'first'},2025-05-16 19:40:33
131,393,unbranded,indirect,True,False,trade,0.9,gpt-4-turbo,2025-05-24 12:34:03,{'raw': 'Like budget face American outside third.'},{'entity': 'apply'},2025-05-20 00:06:37
132,394,unbranded,indirect,True,False,guess,0.96,gpt-4-turbo,2025-02-27 23:54:58,{'raw': 'Kid understand partner stock out simply person race.'},{'entity': 'wife'},2025-05-05 13:14:06
132,395,branded,indirect,True,False,rest,0.99,gpt-4-turbo,2025-02-01 13:08:50,{'raw': 'Last relationship close could suddenly last speech.'},{'entity': 'might'},2025-05-16 00:38:35
132,396,unsure,verbal,False,True,case,0.66,gpt-4-turbo,2025-04-21 12:06:00,{'raw': 'And serve still at.'},{'entity': 'hundred'},2025-04-19 03:13:56
133,398,unsure,verbal,True,False,give,0.86,gpt-4-turbo,2025-03-12 07:43:06,{'raw': 'Senior society worry.'},{'entity': 'recently'},2025-05-08 23:05:44
134,400,unsure,indirect,False,False,stop,0.6,gpt-4-turbo,2025-02-22 09:56:02,{'raw': 'News serve consumer physical herself hotel piece.'},{'entity': 'very'},2025-03-22 20:23:22
135,405,branded,indirect,True,True,floor,0.63,gpt-4-turbo,2025-02-04 16:58:49,{'raw': 'Property leave four not carry employee recent.'},{'entity': 'why'},2025-05-28 20:47:47
136,407,branded,indirect,False,False,level,0.64,gpt-4-turbo,2025-04-23 09:32:50,{'raw': 'Assume project ball itself low.'},{'entity': 'none'},2025-03-27 12:12:51
137,409,unsure,verbal,False,False,truth,0.68,gpt-4-turbo,2025-03-09 16:40:38,{'raw': 'Might throughout form once hope actually.'},{'entity': 'cover'},2025-04-12 16:17:19
137,410,branded,indirect,True,False,need,0.67,gpt-4-turbo,2025-05-18 08:17:52,{'raw': 'Responsibility fact dark practice white near.'},{'entity': 'help'},2025-02-28 10:39:07
138,413,unsure,pointing,False,True,table,0.62,gpt-4-turbo,2025-05-14 15:41:15,{'raw': 'Appear exactly more close choose.'},{'entity': 'air'},2025-05-18 23:15:21
139,415,branded,indirect,True,True,peace,0.95,gpt-4-turbo,2025-05-23 23:19:18,{'raw': 'Politics raise side call.'},{'entity': 'Mr'},2025-03-19 09:50:50
139,416,branded,verbal,False,True,take,0.77,gpt-4-turbo,2025-01-17 18:39:57,{'raw': 'Effort consumer later.'},{'entity': 'small'},2025-05-23 23:04:34
139,417,unsure,verbal,True,False,remain,0.81,gpt-4-turbo,2025-02-09 05:44:50,{'raw': 'Name world house size gun those southern.'},{'entity': 'forget'},2025-01-14 13:43:33
140,418,branded,pointing,True,True,sure,0.95,gpt-4-turbo,2025-01-04 17:32:40,{'raw': 'Available happen meet key store law past read.'},{'entity': 'open'},2025-04-14 16:55:59
140,419,unbranded,pointing,True,False,purpose,0.81,gpt-4-turbo,2025-02-05 03:10:29,{'raw': 'Challenge author nothing try week person official identify.'},{'entity': 'read'},2025-05-26 01:54:54
140,420,unbranded,pointing,True,True,husband,0.9,gpt-4-turbo,2025-03-10 02:36:54,{'raw': 'Free everybody appear media fine approach anyone week.'},{'entity': 'too'},2025-02-27 12:54:59
141,421,unbranded,verbal,False,True,author,0.72,gpt-4-turbo,2025-03-04 03:40:20,{'raw': 'Public father me ball floor public off.'},{'entity': 'head'},2025-02-16 19:10:20
142,425,branded,indirect,True,True,others,0.97,gpt-4-turbo,2025-02-14 10:36:39,{'raw': 'Field edge police pass culture.'},{'entity': 'decision'},2025-05-06 02:07:08
142,426,branded,indirect,False,True,resource,0.94,gpt-4-turbo,2025-05-16 04:12:39,{'raw': 'Sort standard child author among investment attention.'},{'entity': 'people'},2025-05-28 03:16:55
143,427,branded,pointing,True,True,eight,0.91,gpt-4-turbo,2025-04-19 03:25:18,{'raw': 'Door car indicate go tonight call send.'},{'entity': 'officer'},2025-05-25 10:26:56
143,429,branded,indirect,True,True,back,0.6,gpt-4-turbo,2025-04-28 23:33:57,{'raw': 'Up into pick have resource owner thousand.'},{'entity': 'play'},2025-01-09 15:29:30
144,430,unbranded,verbal,False,True,hair,0.94,gpt-4-turbo,2025-01-10 16:24:33,{'raw': 'Main effect important product.'},{'entity': 'next'},2025-02-26 22:24:06
144,431,unbranded,verbal,False,True,recent,0.64,gpt-4-turbo,2025-02-11 04:14:34,{'raw': 'Only long father yet positive.'},{'entity': 'heart'},2025-01-13 06:00:25
144,432,branded,indirect,False,False,drive,0.68,gpt-4-turbo,2025-06-11 21:02:12,{'raw': 'Remain kind movement area carry could.'},{'entity': 'game'},2025-02-06 06:29:39
145,435,branded,verbal,True,True,reduce,0.73,gpt-4-turbo,2025-02-14 20:34:49,{'raw': 'Car professor only step way somebody sea.'},{'entity': 'order'},2025-05-10 03:06:11
146,436,branded,indirect,True,False,I,0.99,gpt-4-turbo,2025-04-16 22:38:58,{'raw': 'Fall officer amount ok else group.'},{'entity': 'foot'},2025-03-06 11:15:12
146,437,branded,pointing,False,False,anyone,0.93,gpt-4-turbo,2025-01-02 02:50:46,{'raw': 'Political total practice quite likely degree.'},{'entity': 'heart'},2025-03-12 12:43:07
